name,artist,year,acousticness,danceability,duration_ms,energy,explicit,instrumentalness,key,liveness,loudness,mode,popularity,speechiness,tempo,valence,artists+name
Luna,'Ali Kuru',2020,0.071,0.79,534.913,0.496,0,0.897,4,0.132,-13.679,0,3,0.0411,112.003,0.35600000000000004,'Ali Kuru'Luna
Susta - Instrumental,'David Harks',2020,0.133,0.653,327.599,0.71,0,0.88,7,0.0697,-11.058,1,5,0.0448,95.002,0.72,'David Harks'Susta - Instrumental
North Shore - Max Essa Instrumental,'Cantoma',2020,0.000496,0.775,486.328,0.659,0,0.889,2,0.0763,-9.01,1,2,0.0532,107.997,0.209,'Cantoma'North Shore - Max Essa Instrumental
Saturnine,'Aviation Weather',2020,0.00179,0.239,578.0,0.55,0,0.8859999999999999,4,0.0887,-11.11,0,0,0.0436,124.934,0.0497,'Aviation Weather'Saturnine
Backward Love,'40 Thieves',2020,0.0013,0.67,323.209,0.889,0,0.446,2,0.0724,-8.982000000000003,1,3,0.0388,104.996,0.968,'40 Thieves'Backward Love
Secret About You,'Aviation Weather',2020,0.0036,0.395,286.027,0.348,0,0.946,2,0.101,-12.685,1,0,0.0323,72.969,0.108,'Aviation Weather'Secret About You
Hikaridasu,'accel',2020,0.0382,0.413,219.013,0.982,0,0.0,0,0.0275,-2.475,1,0,0.119,175.114,0.48,'accel'Hikaridasu
Love Is Blind,'accel',2020,0.0354,0.585,253.52,0.913,0,0.0,0,0.0533,-2.321,1,0,0.104,153.95600000000005,0.809,'accel'Love Is Blind
Sunset,'accel',2020,0.000604,0.259,194.213,0.939,0,0.0,9,0.13,-0.81,1,0,0.0705,200.159,0.755,'accel'Sunset
Beautiful my life,'accel',2020,0.00535,0.416,277.627,0.936,0,0.0,4,0.19,-2.87,1,0,0.0354,188.954,0.519,'accel'Beautiful my life
SURF,'accel',2020,0.0664,0.464,159.92,0.95,0,5.07e-06,4,0.153,-1.868,1,0,0.146,181.96,0.7240000000000001,'accel'SURF
ever blue,'accel',2020,0.0147,0.5329999999999999,209.747,0.946,0,1.68e-06,4,0.361,-1.88,1,0,0.0597,92.515,0.784,'accel'ever blue
"Bye, Bye Baby",'ONIGAWARA',2020,0.00402,0.684,210.12,0.7240000000000001,0,7.62e-05,1,0.145,-7.326,1,0,0.0344,124.992,0.848,"'ONIGAWARA'Bye, Bye Baby"
It Never Rains but It Pours - Mixed,'Portofino-Sunrise',2020,0.00374,0.7190000000000001,365.75,0.5670000000000001,0,0.868,11,0.331,-15.705,0,0,0.0626,120.008,0.5770000000000001,'Portofino-Sunrise'It Never Rains but It Pours - Mixed
Rockin' angel,'Saagar Ace',2020,0.092,0.873,206.334,0.614,0,0.0,5,0.108,-7.292999999999997,1,0,0.042,124.994,0.608,'Saagar Ace'Rockin' angel
Summertime,'Saagar Ace',2020,0.58,0.589,188.621,0.711,0,0.0,6,0.0843,-6.5829999999999975,1,0,0.0942,87.008,0.478,'Saagar Ace'Summertime
Take a Chance on Me,'Saagar Ace',2020,0.287,0.747,211.598,0.617,0,0.0,6,0.0412,-8.699,1,0,0.0471,121.999,0.708,'Saagar Ace'Take a Chance on Me
TSU.BA.SA,'ONIGAWARA',2020,0.28,0.7290000000000001,300.867,0.573,0,5.99e-06,9,0.212,-8.618,1,0,0.025,100.007,0.459,'ONIGAWARA'TSU.BA.SA
"You Don't Know Me - Live at Symphony Hall, Birmingham, 2017",'Paul Carrack',2020,0.27,0.674,201.933,0.5660000000000001,0,6.69e-06,3,0.977,-8.568,1,7,0.0247,105.016,0.535,"'Paul Carrack'You Don't Know Me - Live at Symphony Hall, Birmingham, 2017"
99 Year Blues - Live,'Hot Tuna',2020,0.627,0.542,406.541,0.5379999999999999,0,0.499,4,0.201,-9.704,1,0,0.0347,107.502,0.425,'Hot Tuna'99 Year Blues - Live
"Don't Let the Sun Catch You Crying - Live at Symphony Hall, Birmingham, 2017",'Paul Carrack',2020,0.365,0.642,245.504,0.459,0,0.000713,0,0.974,-11.169,1,7,0.0256,95.98,0.457,"'Paul Carrack'Don't Let the Sun Catch You Crying - Live at Symphony Hall, Birmingham, 2017"
7 Years - Extended House Drum Mix,'Kar Vogue',2020,0.0023,0.825,262.242,0.901,0,0.8859999999999999,0,0.312,-9.872,1,0,0.115,120.045,0.154,'Kar Vogue'7 Years - Extended House Drum Mix
02.02.2018 Part 4 - Instrumental,'Isolated Gorilla',2020,0.0962,0.475,44.335,0.648,0,0.535,10,0.108,-10.017,0,0,0.128,99.736,0.0293,'Isolated Gorilla'02.02.2018 Part 4 - Instrumental
02.02.2018 Part 3 - Instrumental,'Isolated Gorilla',2020,0.0105,0.675,55.754,0.519,0,0.769,10,0.223,-7.859,0,0,0.085,129.085,0.382,'Isolated Gorilla'02.02.2018 Part 3 - Instrumental
02.02.2018 Part 2 - Instrumental,'Isolated Gorilla',2020,0.00484,0.448,62.714,0.445,0,0.856,11,0.109,-8.857999999999997,1,0,0.0901,92.251,0.413,'Isolated Gorilla'02.02.2018 Part 2 - Instrumental
02.02.2018 Part 1 - Instrumental,'Isolated Gorilla',2020,0.17600000000000002,0.454,45.283,0.29100000000000004,0,0.7709999999999999,11,0.131,-11.754,1,0,0.0428,170.558,0.61,'Isolated Gorilla'02.02.2018 Part 1 - Instrumental
A Year Gone By,'Daylon Phillips',2020,0.782,0.611,189.383,0.0565,1,0.899,5,0.11,-26.622,1,0,0.0527,97.644,0.435,'Daylon Phillips'A Year Gone By
Midnight Adventures - 10 Years Special Mix,'Thec4',2020,0.381,0.857,325.91,0.901,0,0.8640000000000001,10,0.399,-5.59,0,0,0.0721,133.968,0.256,'Thec4'Midnight Adventures - 10 Years Special Mix
"You Make Me Feel Good - Live at The Brighton Centre, 2019",'Paul Carrack',2020,0.0214,0.472,308.691,0.743,0,0.000119,11,0.6709999999999999,-6.119,0,6,0.0747,203.83,0.7090000000000001,"'Paul Carrack'You Make Me Feel Good - Live at The Brighton Centre, 2019"
Avalanche (FYHYM2019),'ARTY',2020,7.69e-05,0.382,59.549,0.929,0,0.735,0,0.742,-6.5820000000000025,1,2,0.0398,130.14600000000002,0.431,'ARTY'Avalanche (FYHYM2019)
Eli (FYHYM2019),'Zafrir',2020,0.00454,0.428,64.717,0.795,0,0.0,8,0.701,-6.693,0,2,0.06,134.211,0.35,'Zafrir'Eli (FYHYM2019)
Rebound (FYHYM2019),'Leo Reyes',2020,2.4e-06,0.502,59.075,0.885,0,0.945,3,0.374,-6.028,0,1,0.207,129.861,0.3720000000000001,'Leo Reyes'Rebound (FYHYM2019)
Allies (FYHYM2019),'Davey Asprey',2020,0.00344,0.462,55.651,0.953,0,0.934,1,0.596,-7.582000000000002,0,1,0.119,137.984,0.34700000000000003,'Davey Asprey'Allies (FYHYM2019)
Rabbithole (FYHYM2019),'Leo Reyes',2020,4.66e-06,0.569,30.895,0.914,0,0.747,1,0.343,-6.534,0,1,0.0392,132.034,0.157,'Leo Reyes'Rabbithole (FYHYM2019)
Thrive (FYHYM2019),'Super8 & Tab',2020,5.59e-06,0.4370000000000001,59.078,0.865,0,0.467,11,0.889,-5.846,1,2,0.044,130.071,0.13699999999999998,'Super8 & Tab'Thrive (FYHYM2019)
A Thousand Years (arr. L. Moore),'David Hodges',2020,0.956,0.232,169.643,0.359,0,0.5710000000000001,0,0.7,-11.386,1,0,0.0403,104.58,0.153,'David Hodges'A Thousand Years (arr. L. Moore)
U (FYHYM2019),'Omnia',2020,0.000271,0.418,51.697,0.949,0,0.861,11,0.852,-5.3420000000000005,1,2,0.0367,129.893,0.578,'Omnia'U (FYHYM2019)
Magitek (FYHYM2019),'Andrew Bayer',2020,0.000167,0.394,72.003,0.98,0,3.8e-06,7,0.7170000000000001,-6.237,1,4,0.0557,130.077,0.0717,'Andrew Bayer'Magitek (FYHYM2019)
Trigger (FYHYM2019),'Super8 & Tab',2020,0.000217,0.413,59.079,0.949,0,0.00544,7,0.42,-6.09,1,3,0.0454,130.007,0.507,'Super8 & Tab'Trigger (FYHYM2019)
Diamonds (FYHYM2019),'Ashley Wallbridge',2020,1.46e-05,0.344,62.752,0.787,0,3.28e-05,0,0.8079999999999999,-7.018,0,2,0.0478,130.32299999999998,0.106,'Ashley Wallbridge'Diamonds (FYHYM2019)
Runaway (FYHYM2019),'Armin van Buuren',2020,0.00511,0.5329999999999999,72.915,0.904,0,1.64e-06,11,0.521,-5.965,0,3,0.14800000000000002,130.043,0.365,'Armin van Buuren'Runaway (FYHYM2019)
Revolution (FYHYM2019),'Armin van Buuren',2020,0.00136,0.259,73.85,0.962,0,2.7399999999999995e-05,11,0.753,-5.977,0,3,0.594,194.954,0.415,'Armin van Buuren'Revolution (FYHYM2019)
Paradox (FYHYM2019),'Allen Watts',2020,0.000956,0.248,56.114,0.938,0,0.966,0,0.31,-6.837999999999999,1,1,0.0403,136.70600000000002,0.245,'Allen Watts'Paradox (FYHYM2019)
Solar (FYHYM2019),'Tom Fall',2020,8.9e-05,0.446,75.694,0.95,0,0.5489999999999999,9,0.742,-6.295,0,3,0.085,130.012,0.21,'Tom Fall'Solar (FYHYM2019)
Hologram (FYHYM2019),'Allen Watts',2020,0.00039,0.37,83.479,0.998,0,0.942,2,0.35200000000000004,-6.567,0,1,0.0936,137.991,0.0694,'Allen Watts'Hologram (FYHYM2019)
Misconception (FYHYM2019),'Eric Senn',2020,1.68e-06,0.433,69.561,0.994,0,0.98,7,0.294,-5.835,1,1,0.0801,137.97799999999998,0.653,'Eric Senn'Misconception (FYHYM2019)
Serenity (FYHYM2019),'Roman Messer',2020,0.00732,0.423,83.476,0.987,0,0.00798,0,0.8690000000000001,-6.527,0,1,0.0812,137.988,0.3,'Roman Messer'Serenity (FYHYM2019)
Panama (FYHYM2019),'Giuseppe Ottaviani',2020,0.000129,0.456,83.476,0.99,0,0.963,1,0.213,-6.9460000000000015,1,1,0.114,137.988,0.618,'Giuseppe Ottaviani'Panama (FYHYM2019)
Anjunafamily (FYHYM2019),'Above & Beyond',2020,0.0002220000000000001,0.5429999999999999,44.318,0.935,0,0.0304,5,0.6970000000000001,-5.444,0,2,0.11,129.849,0.6970000000000001,'Above & Beyond'Anjunafamily (FYHYM2019)
Rave (FYHYM2019),'Tensteps',2020,4.83e-06,0.614,34.788,0.8909999999999999,0,0.00633,2,0.447,-4.581,1,1,0.0492,137.835,0.18600000000000005,'Tensteps'Rave (FYHYM2019)
Surga (FYHYM2019),'Ferry Corsten',2020,2.02e-05,0.412,59.072,0.978,0,0.96,7,0.319,-5.831,1,3,0.0438,130.011,0.536,'Ferry Corsten'Surga (FYHYM2019)
Fauda (FYHYM2019),'Yoel Lewis',2020,0.00113,0.552,73.838,0.753,0,0.238,9,0.397,-5.021,0,3,0.0827,130.018,0.131,'Yoel Lewis'Fauda (FYHYM2019)
Cosmos (FYHYM2019),'Armin van Buuren',2020,4.96e-06,0.371,73.848,0.997,0,0.613,7,0.431,-5.892,1,3,0.0654,129.981,0.835,'Armin van Buuren'Cosmos (FYHYM2019)
Anasthasia (FYHYM2019),'Mark Sixma',2020,2.26e-05,0.523,31.304,0.932,0,0.462,11,0.295,-5.9929999999999986,0,1,0.0467,138.025,0.586,'Mark Sixma'Anasthasia (FYHYM2019)
Whisper (FYHYM2019),'MaRLo',2020,0.000297,0.415,95.995,0.8240000000000001,0,0.0,2,0.34700000000000003,-6.05,1,3,0.0541,129.876,0.168,'MaRLo'Whisper (FYHYM2019)
Lionheart (FYHYM2019),'Gareth Emery',2020,0.000375,0.38,59.072,0.957,0,0.0927,1,0.598,-8.051,0,3,0.0446,130.036,0.215,'Gareth Emery'Lionheart (FYHYM2019)
Happy New Year (Kicking Ass!),'The Lost Connection',2020,0.00151,0.684,156.16,0.731,0,2.43e-06,0,0.39,-3.786,1,0,0.0299,125.018,0.6779999999999999,'The Lost Connection'Happy New Year (Kicking Ass!)
Blackhawk (FYHYM2019),'Husman',2020,5.6299999999999986e-05,0.529,44.31,0.944,0,0.8340000000000001,3,0.382,-6.245,0,2,0.0829,129.976,0.225,'Husman'Blackhawk (FYHYM2019)
Benedictus (FYHYM2019),'Sandro Mireno',2020,0.000118,0.368,63.884,0.944,0,0.112,2,0.289,-7.377000000000002,1,2,0.139,138.125,0.0995,'Sandro Mireno'Benedictus (FYHYM2019)
The Connection (FYHYM2019),'FUTURECODE',2020,0.000355,0.434,44.306,0.961,0,0.0997,3,0.5670000000000001,-6.151,0,2,0.355,130.06799999999998,0.0753,'FUTURECODE'The Connection (FYHYM2019)
Cosmic Order (FYHYM2019),'Avao',2020,0.0169,0.6890000000000001,51.692,0.72,0,0.000244,7,0.61,-6.53,1,4,0.0568,129.924,0.498,'Avao'Cosmic Order (FYHYM2019)
God's Creation (FYHYM2019),'Husman',2020,0.00146,0.441,94.167,0.605,0,0.198,5,0.7559999999999999,-7.923999999999999,0,5,0.0863,129.953,0.13,'Husman'God's Creation (FYHYM2019)
Alpha Centauri (FYHYM2019),'KhoMha',2020,9.67e-06,0.493,73.846,0.901,0,0.637,8,0.3670000000000001,-5.698,1,2,0.0484,129.991,0.342,'KhoMha'Alpha Centauri (FYHYM2019)
Escape Time (FYHYM2019),'Rub!k',2020,4.11e-05,0.477,88.616,0.962,0,0.956,6,0.177,-5.93,1,2,0.0644,129.909,0.326,'Rub!k'Escape Time (FYHYM2019)
Karpe Noktem (FYHYM2019),'Chukiess & Whackboi',2020,3.88e-05,0.462,73.847,0.988,0,0.636,1,0.35,-6.2410000000000005,0,3,0.0551,130.032,0.171,'Chukiess & Whackboi'Karpe Noktem (FYHYM2019)
Empty World (FYHYM2019),'Giuseppe Ottaviani',2020,2.7399999999999995e-05,0.447,55.652,0.941,0,0.00376,5,0.535,-6.659,1,1,0.0506,138.02100000000002,0.21600000000000005,'Giuseppe Ottaviani'Empty World (FYHYM2019)
Kingdom United (FYHYM2019),'Gareth Emery',2020,2.46e-05,0.509,60.915,0.91,0,9.45e-05,7,0.243,-6.3210000000000015,0,2,0.0775,130.04399999999998,0.456,'Gareth Emery'Kingdom United (FYHYM2019)
The Awakening (FYHYM2019),'Corti Organ',2020,5.04e-05,0.645,59.07,0.8390000000000001,0,0.0,5,0.645,-6.1389999999999985,0,2,0.327,129.924,0.529,'Corti Organ'The Awakening (FYHYM2019)
Save You (FYHYM2019),'Richard Durand',2020,0.000443,0.404,83.475,0.971,0,0.669,5,0.345,-7.581,0,1,0.0679,137.984,0.212,'Richard Durand'Save You (FYHYM2019)
The Network (FYHYM2019),'FUTURECODE',2020,0.000145,0.505,43.867,0.914,0,2.730000000000001e-05,0,0.426,-5.756,0,2,0.0661,130.013,0.627,'FUTURECODE'The Network (FYHYM2019)
Get Down (FYHYM2019),'Luke Bond',2020,0.000801,0.423,59.089,0.99,0,0.0,4,0.863,-5.537000000000001,0,3,0.241,130.018,0.0992,'Luke Bond'Get Down (FYHYM2019)
Sapphire (Recut) [FYHYM2019],'Ben Gold',2020,1.74e-05,0.414,69.563,0.992,0,0.978,11,0.319,-6.3320000000000025,0,1,0.175,138.02,0.277,'Ben Gold'Sapphire (Recut) [FYHYM2019]
8K (FYHYM2019),'Giuseppe Ottaviani',2020,3.91e-05,0.461,83.481,0.979,0,0.8490000000000001,6,0.282,-7.535,0,1,0.158,137.972,0.127,'Giuseppe Ottaviani'8K (FYHYM2019)
Distorted Truth (FYHYM2019),'Above & Beyond',2020,7.58e-06,0.504,59.077,0.913,0,0.7859999999999999,11,0.425,-6.334,1,3,0.0341,129.998,0.5489999999999999,'Above & Beyond'Distorted Truth (FYHYM2019)
Thousand Pieces (FYHYM2019),'A & Z',2020,0.000239,0.393,83.477,0.997,0,0.00268,1,0.7559999999999999,-6.145,0,1,0.145,137.938,0.0639,'A & Z'Thousand Pieces (FYHYM2019)
Lucky Penny (FYHYM2019),'Elevven',2020,1.8e-05,0.482,44.304,0.932,0,0.907,4,0.128,-5.7970000000000015,0,3,0.0621,129.97799999999998,0.203,'Elevven'Lucky Penny (FYHYM2019)
Mr. Navigator (FYHYM2019),'Armin van Buuren',2020,1.4800000000000002e-05,0.608,55.656,0.902,0,0.623,7,0.152,-5.744,1,1,0.0402,138.012,0.246,'Armin van Buuren'Mr. Navigator (FYHYM2019)
Saving Angel (FYHYM2019),'RAM',2020,0.000898,0.458,125.216,0.997,0,0.872,6,0.46,-6.124,0,1,0.194,137.996,0.0393,'RAM'Saving Angel (FYHYM2019)
Voltage Control (FYHYM2019),'Andrew Bayer',2020,0.000265,0.71,31.386,0.6990000000000001,0,0.0191,6,0.504,-5.315,0,3,0.236,130.02100000000002,0.733,'Andrew Bayer'Voltage Control (FYHYM2019)
The Melody (FYHYM2019),'NWYR',2020,0.00417,0.522,73.523,0.931,0,0.0075299999999999985,10,0.703,-5.449,0,1,0.28300000000000003,130.642,0.472,'NWYR'The Melody (FYHYM2019)
Connected [Year Mix '19] - Mix Cut,'Dalmoori',2020,0.00231,0.416,368.693,0.979,0,0.8809999999999999,4,0.545,-9.317,1,0,0.107,137.98,0.119,'Dalmoori'Connected [Year Mix '19] - Mix Cut
Stratocumulus [Year Mix '19] - Mix Cut,'Nascent Nova',2020,0.000253,0.402,417.4,0.967,0,0.936,11,0.224,-9.322,0,0,0.0829,137.969,0.0789,'Nascent Nova'Stratocumulus [Year Mix '19] - Mix Cut
Paper Mountains [Year Mix'19] - Mix Cut,'Manuel Rocca',2020,0.000284,0.428,292.173,0.994,0,0.951,11,0.586,-7.3279999999999985,0,0,0.0637,138.002,0.28800000000000003,'Manuel Rocca'Paper Mountains [Year Mix'19] - Mix Cut
Freefall [Year Mix '19] - Mix Cut,'Illitheas',2020,0.0015,0.467,285.153,0.97,0,0.141,6,0.232,-7.86,0,0,0.481,137.982,0.166,'Illitheas'Freefall [Year Mix '19] - Mix Cut
Serenity [Year Mix '19] - Mix Cut,'Roman Messer',2020,0.000711,0.471,267.827,0.984,0,0.344,0,0.175,-7.973,0,0,0.0624,137.965,0.0728,'Roman Messer'Serenity [Year Mix '19] - Mix Cut
Awakening [Year Mix '19] - Mix Cut,'Sandro Mireno',2020,0.000709,0.473,266.08,0.972,0,0.212,11,0.463,-7.379,0,0,0.0568,137.996,0.0971,'Sandro Mireno'Awakening [Year Mix '19] - Mix Cut
See The End (FYHYM2019),'Above & Beyond',2020,7.809999999999999e-05,0.476,59.056,0.979,0,0.0157,7,0.373,-6.273,1,1,0.0591,130.063,0.365,'Above & Beyond'See The End (FYHYM2019)
Arcade (feat. FLETCHER),'Duncan Laurence',2020,0.815,0.446,187.453,0.395,0,0.00216,0,0.128,-9.328,1,72,0.0365,71.944,0.267,'Duncan Laurence'Arcade (feat. FLETCHER)
The Raggle Taggle Gypsy; Tabhair Dom Do Lámh - Remastered 2020,'Christy Moore',2020,0.7929999999999999,0.531,261.547,0.505,0,5.08e-06,2,0.228,-7.609,1,20,0.0281,89.948,0.465,'Christy Moore'The Raggle Taggle Gypsy; Tabhair Dom Do Lámh - Remastered 2020
To Die For,'Sam Smith',2020,0.8320000000000001,0.483,193.795,0.361,0,4.66e-06,0,0.098,-7.8889999999999985,1,76,0.0738,171.649,0.307,'Sam Smith'To Die For
The Most Wonderful Time Of The Year,'Idina Menzel',2020,0.604,0.545,184.427,0.578,0,0.0,10,0.281,-7.48,1,22,0.0368,92.014,0.586,'Idina Menzel'The Most Wonderful Time Of The Year
cobain,'Lil Peep',2020,0.0151,0.609,150.16,0.6609999999999999,1,0.0,10,0.077,-7.1789999999999985,1,71,0.0417,141.981,0.435,'Lil Peep'cobain
The Most Wonderful Time Of The Year,'Idina Menzel',2020,0.604,0.545,184.427,0.578,0,0.0,10,0.281,-7.48,1,9,0.0368,92.014,0.586,'Idina Menzel'The Most Wonderful Time Of The Year
Black Mamba,'aespa',2020,0.0618,0.52,174.933,0.915,0,0.000946,2,0.0856,-2.862,1,79,0.103,90.069,0.5,'aespa'Black Mamba
Sunrise Over The Bay,'Markus Schulz',2020,0.0282,0.484,213.343,0.812,0,0.403,9,0.219,-9.111,0,16,0.0436,134.998,0.0348,'Markus Schulz'Sunrise Over The Bay
"Ego Death (feat. Kanye West, FKA twigs & Skrillex)",'Ty Dolla $ign',2020,0.0573,0.818,231.618,0.598,0,1.32e-06,10,0.634,-5.948,0,74,0.113,111.052,0.331,"'Ty Dolla $ign'Ego Death (feat. Kanye West, FKA twigs & Skrillex)"
Never Forgotten,'Mark Sixma',2020,0.0897,0.6509999999999999,174.844,0.918,0,0.416,4,0.213,-5.61,0,18,0.046,127.988,0.204,'Mark Sixma'Never Forgotten
Death Ain't Easy,'Lil Durk',2020,0.042,0.7929999999999999,192.052,0.5489999999999999,1,0.0,1,0.118,-9.96,1,67,0.285,90.014,0.55,'Lil Durk'Death Ain't Easy
Downfall,'Ronski Speed',2020,0.00121,0.478,225.224,0.932,0,0.0124,8,0.35100000000000003,-3.217,1,18,0.0524,134.009,0.0743,'Ronski Speed'Downfall
Schlafmittel,'Felix Hertzog',2020,0.938,0.152,168.0,0.012,0,0.805,0,0.101,-34.256,1,72,0.0458,68.97800000000001,0.0939,'Felix Hertzog'Schlafmittel
Go,'Protoculture',2020,0.00103,0.471,260.952,0.954,0,0.812,4,0.114,-5.254,0,25,0.0394,125.978,0.231,'Protoculture'Go
THE BADDEST,'K/DA',2020,0.0215,0.6759999999999999,162.6,0.857,0,0.0,10,0.254,-4.368,0,76,0.0438,149.981,0.7170000000000001,'K/DA'THE BADDEST
Covered In Gold - PvD Club Mix,'Paul van Dyk',2020,0.0716,0.266,233.0,0.943,0,0.654,9,0.247,-7.152,1,16,0.0472,138.012,0.133,'Paul van Dyk'Covered In Gold - PvD Club Mix
Woah,'Lil Baby',2020,0.0177,0.883,183.011,0.599,1,0.0,11,0.179,-5.551,1,68,0.248,142.976,0.413,'Lil Baby'Woah
Who Am I,'ARTY',2020,0.000692,0.485,258.75,0.996,0,0.815,2,0.14400000000000002,-3.272,1,17,0.0967,127.983,0.104,'ARTY'Who Am I
Back Again (feat. Lil Durk),'King Von',2020,0.0173,0.87,151.0,0.563,1,0.0,5,0.119,-8.373,1,67,0.451,159.931,0.725,'King Von'Back Again (feat. Lil Durk)
Drowning,'Jase Thirlwall',2020,0.0219,0.493,197.391,0.977,0,0.313,2,0.11,-6.86,1,16,0.147,137.951,0.135,'Jase Thirlwall'Drowning
La Mejor de Todas,'Eslabon Armado',2020,0.23,0.66,208.327,0.562,0,3.6e-05,8,0.103,-7.593,1,68,0.0269,119.877,0.35,'Eslabon Armado'La Mejor de Todas
The Launch,'Cosmic Gate',2020,0.0168,0.52,233.998,0.942,0,0.8340000000000001,1,0.387,-6.706,1,18,0.0775,128.061,0.163,'Cosmic Gate'The Launch
PERSIAN RUGS,'PARTYNEXTDOOR',2020,0.0489,0.768,174.307,0.428,1,0.000491,1,0.105,-8.156,0,69,0.0459,110.478,0.147,'PARTYNEXTDOOR'PERSIAN RUGS
Oblivion,'Davey Asprey',2020,0.00196,0.45,260.761,0.95,0,0.633,7,0.172,-6.081,1,16,0.061,138.018,0.0514,'Davey Asprey'Oblivion
Savage Remix (feat. Beyoncé),'Megan Thee Stallion',2020,0.0159,0.753,242.001,0.745,1,0.0,10,0.127,-4.776,0,70,0.334,169.02,0.635,'Megan Thee Stallion'Savage Remix (feat. Beyoncé)
Punk - Tom Staar Remix,'Ferry Corsten',2020,0.00033,0.603,202.957,0.982,0,0.938,7,0.117,-5.61,1,17,0.0891,126.008,0.0379,'Ferry Corsten'Punk - Tom Staar Remix
White Tee - Alternate Bass Boosted Version,'CORPSE',2020,0.00455,0.892,121.846,0.8340000000000001,1,0.00172,1,0.319,-3.4130000000000003,1,70,0.194,130.042,0.388,'CORPSE'White Tee - Alternate Bass Boosted Version
Our Moon,'Ferry Corsten',2020,0.0147,0.5670000000000001,192.207,0.887,0,0.0136,1,0.327,-5.995,0,17,0.0297,125.017,0.159,'Ferry Corsten'Our Moon
Freaky Girls (feat. SZA),'Megan Thee Stallion',2020,0.000794,0.821,166.906,0.6809999999999999,1,1.91e-05,7,0.11,-6.834,1,68,0.177,93.991,0.249,'Megan Thee Stallion'Freaky Girls (feat. SZA)
Mo Chara,'Ferry Corsten',2020,0.000515,0.416,268.828,0.962,0,0.861,1,0.093,-6.307,0,17,0.039,136.009,0.187,'Ferry Corsten'Mo Chara
Reggaetonera,'Anuel AA',2020,0.48,0.6940000000000001,212.312,0.7959999999999999,1,0.000384,6,0.108,-4.164,1,78,0.0565,93.064,0.515,'Anuel AA'Reggaetonera
Our Journey (TFSFX Anthem),'Ciaran McAuley',2020,0.0071,0.375,180.87,0.988,0,0.68,9,0.107,-6.9270000000000005,1,16,0.0499,137.99,0.113,'Ciaran McAuley'Our Journey (TFSFX Anthem)
Pretty Boy (feat. Lil Yachty),'Joji',2020,0.16,0.6559999999999999,156.759,0.7759999999999999,1,0.378,6,0.3720000000000001,-6.184,1,71,0.0672,156.049,0.638,'Joji'Pretty Boy (feat. Lil Yachty)
CHAIN BREAKER,'PKCZ(R)',2020,0.0169,0.5579999999999999,327.507,0.847,0,0.0,10,0.369,-3.959,0,35,0.113,127.899,0.626,'PKCZ(R)'CHAIN BREAKER
Madrid (feat. Myke Towers),'Maluma',2020,0.239,0.764,198.57,0.741,1,0.0,9,0.107,-3.617,1,81,0.101,170.081,0.802,'Maluma'Madrid (feat. Myke Towers)
Hark! The Herald Angels Sing,'Christmas All Year Round',2020,0.609,0.479,85.54,0.393,0,0.935,7,0.34700000000000003,-8.916,1,6,0.0406,114.034,0.5720000000000001,'Christmas All Year Round'Hark! The Herald Angels Sing
LOYAL (feat. Drake),'PARTYNEXTDOOR',2020,0.517,0.866,197.973,0.53,0,0.00159,0,0.0946,-6.347,0,73,0.0495,104.952,0.203,'PARTYNEXTDOOR'LOYAL (feat. Drake)
Wake Me Up - Radio Edit,'Avicii',2020,0.00415,0.524,246.813,0.807,0,0.000834,2,0.212,-4.16,1,10,0.0579,124.127,0.62,'Avicii'Wake Me Up - Radio Edit
Breaking Up Was Easy In The 90's,'Sam Hunt',2020,0.231,0.562,215.933,0.649,0,0.0,9,0.341,-5.4,1,67,0.0494,145.91299999999995,0.376,'Sam Hunt'Breaking Up Was Easy In The 90's
I Gotta Feeling,'Black Eyed Peas',2020,0.0519,0.746,289.493,0.7929999999999999,0,0.0,0,0.421,-5.725,1,10,0.0265,127.973,0.6559999999999999,'Black Eyed Peas'I Gotta Feeling
Backdoor,'Lil Durk',2020,0.107,0.675,200.0,0.5479999999999999,1,3.91e-06,4,0.271,-7.597,0,67,0.311,82.262,0.248,'Lil Durk'Backdoor
Years at My Fingertips (Coyote Hours 2015),'Nathan Veshecco',2020,0.0174,0.655,249.34,0.436,0,0.00541,5,0.123,-8.924,0,4,0.0273,95.014,0.314,'Nathan Veshecco'Years at My Fingertips (Coyote Hours 2015)
Daechwita,'Agust D',2020,0.0229,0.65,225.668,0.8270000000000001,1,0.0,8,0.121,-4.0139999999999985,1,76,0.0599,144.995,0.223,'Agust D'Daechwita
lil jeep,'Lil Peep',2020,0.0206,0.7440000000000001,203.027,0.35700000000000004,1,1.6899999999999994e-05,10,0.132,-6.544,0,72,0.0971,78.03,0.114,'Lil Peep'lil jeep
"Dynamiden, Walzer, Op. 173",'Josef Strauss',2020,0.952,0.232,622.147,0.0986,0,0.847,6,0.0645,-19.897,0,25,0.0376,88.988,0.0567,"'Josef Strauss'Dynamiden, Walzer, Op. 173"
Maria,'Hwa Sa',2020,0.238,0.6579999999999999,199.027,0.7490000000000001,0,2.03e-06,9,0.272,-2.967,0,78,0.0634,128.909,0.442,'Hwa Sa'Maria
My Time,'BTS',2020,0.151,0.674,234.458,0.64,0,0.0,0,0.0925,-5.1389999999999985,0,75,0.0339,99.908,0.664,'BTS'My Time
