Country,Date,Song_Title,Artist,Streams,Rank
United States,2020-03-09,That Way - Bonus Track,Lil Uzi Vert,"1,612,464",4
United States,2020-03-09,Lo Mein,Lil Uzi Vert,"1,443,243",5
United States,2020-03-09,Silly Watch,Lil Uzi Vert,"1,384,052",6
United States,2020-03-09,Homecoming,Lil Uzi Vert,"1,214,203",7
United States,2020-03-09,Blinding Lights,The Weeknd,"1,174,466",8
United States,2020-03-09,Blueberry Faygo,Lil Mosey,"1,165,830",9
United States,2020-03-09,Prices,Lil Uzi Vert,"1,134,994",10
United States,2020-03-10,The Box,Roddy Ricch,"1,871,661",1
United States,2020-03-10,P2,Lil Uzi Vert,"1,529,825",2
United States,2020-03-10,That Way - Bonus Track,Lil Uzi Vert,"1,438,722",3
United States,2020-03-10,Baby Pluto,Lil Uzi Vert,"1,401,636",4
United States,2020-03-10,Lo Mein,Lil Uzi Vert,"1,183,791",5
United States,2020-03-10,Blinding Lights,The Weeknd,"1,173,053",6
United States,2020-03-10,Blueberry Faygo,Lil Mosey,"1,164,647",7
United States,2020-03-10,Silly Watch,Lil Uzi Vert,"1,148,409",8
United States,2020-03-10,Say So,Doja Cat,"1,048,748",9
United States,2020-03-10,Intentions (feat. Quavo),Justin Bieber,"995,762",10
United States,2020-03-11,The Box,Roddy Ricch,"1,864,785",1
United States,2020-03-11,P2,Lil Uzi Vert,"1,362,321",2
United States,2020-03-11,That Way - Bonus Track,Lil Uzi Vert,"1,289,153",3
United States,2020-03-11,Baby Pluto,Lil Uzi Vert,"1,202,723",4
United States,2020-03-11,Blueberry Faygo,Lil Mosey,"1,178,120",5
United States,2020-03-11,Blinding Lights,The Weeknd,"1,155,889",6
United States,2020-03-11,Lo Mein,Lil Uzi Vert,"1,063,832",7
United States,2020-03-11,Say So,Doja Cat,"1,055,053",8
United States,2020-03-11,Silly Watch,Lil Uzi Vert,"993,009",9
United States,2020-03-11,Intentions (feat. Quavo),Justin Bieber,"977,598",10
United States,2020-03-12,The Box,Roddy Ricch,"1,840,150",1
United States,2020-03-12,P2,Lil Uzi Vert,"1,267,971",2
United States,2020-03-12,That Way - Bonus Track,Lil Uzi Vert,"1,201,955",3
United States,2020-03-12,Blueberry Faygo,Lil Mosey,"1,172,872",4
United States,2020-03-12,Blinding Lights,The Weeknd,"1,112,891",5
United States,2020-03-12,Baby Pluto,Lil Uzi Vert,"1,061,662",6
United States,2020-03-12,Say So,Doja Cat,"1,011,313",7
United States,2020-03-12,Lo Mein,Lil Uzi Vert,"962,445",8
United States,2020-03-12,Intentions (feat. Quavo),Justin Bieber,"940,489",9
United States,2020-03-12,WHATS POPPIN,Jack Harlow,"897,676",10
United States,2020-03-13,Myron,Lil Uzi Vert,"2,271,346",1
United States,2020-03-13,The Box,Roddy Ricch,"1,920,796",2
United States,2020-03-13,Bean (Kobe) [feat. Chief Keef],Lil Uzi Vert,"1,852,364",3
United States,2020-03-13,Yessirskiii,"Lil Uzi Vert, 21 Savage","1,578,797",4
United States,2020-03-13,Lotus,Lil Uzi Vert,"1,450,097",5
United States,2020-03-13,Baby Pluto,Lil Uzi Vert,"1,433,403",6
United States,2020-03-13,P2,Lil Uzi Vert,"1,361,908",7
United States,2020-03-13,That Way - Bonus Track,Lil Uzi Vert,"1,283,997",8
United States,2020-03-13,Strawberry Peels (feat. Young Thug & Gunna),Lil Uzi Vert,"1,273,221",9
United States,2020-03-13,Wassup (feat. Future),Lil Uzi Vert,"1,239,699",10
United States,2020-03-14,The Box,Roddy Ricch,"2,009,848",1
United States,2020-03-14,Myron,Lil Uzi Vert,"1,635,963",2
United States,2020-03-14,Bean (Kobe) [feat. Chief Keef],Lil Uzi Vert,"1,185,794",3
United States,2020-03-14,P2,Lil Uzi Vert,"1,138,114",4
United States,2020-03-14,Blueberry Faygo,Lil Mosey,"1,134,176",5
United States,2020-03-14,Blinding Lights,The Weeknd,"1,125,301",6
United States,2020-03-14,That Way - Bonus Track,Lil Uzi Vert,"1,121,719",7
United States,2020-03-14,Baby Pluto,Lil Uzi Vert,"1,069,091",8
United States,2020-03-14,Yessirskiii,"Lil Uzi Vert, 21 Savage","1,058,314",9
United States,2020-03-14,Say So,Doja Cat,"1,000,043",10
United States,2020-03-15,The Box,Roddy Ricch,"1,821,145",1
United States,2020-03-15,Myron,Lil Uzi Vert,"1,233,920",2
United States,2020-03-15,Blueberry Faygo,Lil Mosey,"1,051,869",3
United States,2020-03-15,Blinding Lights,The Weeknd,"1,034,358",4
United States,2020-03-15,P2,Lil Uzi Vert,"1,001,053",5
United States,2020-03-15,That Way - Bonus Track,Lil Uzi Vert,"987,740",6
United States,2020-03-15,Say So,Doja Cat,"917,173",7
United States,2020-03-15,WHATS POPPIN,Jack Harlow,"886,305",8
United States,2020-03-15,Baby Pluto,Lil Uzi Vert,"868,249",9
United States,2020-03-15,Bean (Kobe) [feat. Chief Keef],Lil Uzi Vert,"858,934",10
United States,2020-03-16,The Box,Roddy Ricch,"1,791,215",1
United States,2020-03-16,Myron,Lil Uzi Vert,"1,118,038",2
United States,2020-03-16,Blueberry Faygo,Lil Mosey,"1,098,482",3
United States,2020-03-16,Blinding Lights,The Weeknd,"1,034,365",4
United States,2020-03-16,P2,Lil Uzi Vert,"1,009,842",5
United States,2020-03-16,That Way - Bonus Track,Lil Uzi Vert,"970,631",6
United States,2020-03-16,Say So,Doja Cat,"929,883",7
United States,2020-03-16,WHATS POPPIN,Jack Harlow,"886,296",8
United States,2020-03-16,Intentions (feat. Quavo),Justin Bieber,"845,737",9
United States,2020-03-16,Baby Pluto,Lil Uzi Vert,"834,870",10
United States,2020-03-17,The Box,Roddy Ricch,"1,765,412",1
United States,2020-03-17,Blueberry Faygo,Lil Mosey,"1,118,107",2
United States,2020-03-17,Blinding Lights,The Weeknd,"1,039,885",3
United States,2020-03-17,Myron,Lil Uzi Vert,"981,147",4
United States,2020-03-17,P2,Lil Uzi Vert,"946,553",5
United States,2020-03-17,Say So,Doja Cat,"926,942",6
United States,2020-03-17,That Way - Bonus Track,Lil Uzi Vert,"913,072",7
United States,2020-03-17,WHATS POPPIN,Jack Harlow,"868,361",8
United States,2020-03-17,Intentions (feat. Quavo),Justin Bieber,"840,200",9
United States,2020-03-17,ROXANNE,Arizona Zervas,"820,611",10
United States,2020-03-18,The Box,Roddy Ricch,"1,734,150",1
United States,2020-03-18,Blueberry Faygo,Lil Mosey,"1,125,141",2
United States,2020-03-18,Blinding Lights,The Weeknd,"1,069,836",3
United States,2020-03-18,Say So,Doja Cat,"928,461",4
United States,2020-03-18,Myron,Lil Uzi Vert,"897,927",5
United States,2020-03-18,P2,Lil Uzi Vert,"897,076",6
United States,2020-03-18,That Way - Bonus Track,Lil Uzi Vert,"881,961",7
United States,2020-03-18,WHATS POPPIN,Jack Harlow,"867,329",8
United States,2020-03-18,Intentions (feat. Quavo),Justin Bieber,"828,952",9
United States,2020-03-18,ROXANNE,Arizona Zervas,"810,975",10
United States,2020-03-19,The Box,Roddy Ricch,"1,708,297",1
United States,2020-03-19,Blueberry Faygo,Lil Mosey,"1,118,637",2
United States,2020-03-19,Blinding Lights,The Weeknd,"1,084,872",3
United States,2020-03-19,Say So,Doja Cat,"930,892",4
United States,2020-03-19,That Way - Bonus Track,Lil Uzi Vert,"874,353",5
United States,2020-03-19,WHATS POPPIN,Jack Harlow,"862,419",6
United States,2020-03-19,P2,Lil Uzi Vert,"857,660",7
United States,2020-03-19,Myron,Lil Uzi Vert,"829,304",8
United States,2020-03-19,Intentions (feat. Quavo),Justin Bieber,"810,298",9
United States,2020-03-19,ROXANNE,Arizona Zervas,"795,289",10
United States,2020-03-20,Blinding Lights,The Weeknd,"2,355,059",1
United States,2020-03-20,Alone Again,The Weeknd,"2,284,779",2
United States,2020-03-20,Too Late,The Weeknd,"2,063,782",3
United States,2020-03-20,In Your Eyes,The Weeknd,"2,005,612",4
United States,2020-03-20,Scared To Live,The Weeknd,"2,004,568",5
United States,2020-03-20,Hardest To Love,The Weeknd,"1,962,780",6
United States,2020-03-20,Snowchild,The Weeknd,"1,777,475",7
United States,2020-03-20,After Hours,The Weeknd,"1,739,970",8
United States,2020-03-20,Escape From LA,The Weeknd,"1,707,858",9
United States,2020-03-20,The Box,Roddy Ricch,"1,687,723",10
United States,2020-03-21,Blinding Lights,The Weeknd,"2,019,344",1
United States,2020-03-21,The Box,Roddy Ricch,"1,642,714",2
United States,2020-03-21,In Your Eyes,The Weeknd,"1,486,051",3
United States,2020-03-21,After Hours,The Weeknd,"1,338,876",4
United States,2020-03-21,Heartless,The Weeknd,"1,299,759",5
United States,2020-03-21,Scared To Live,The Weeknd,"1,266,053",6
United States,2020-03-21,Alone Again,The Weeknd,"1,265,548",7
United States,2020-03-21,Hardest To Love,The Weeknd,"1,236,012",8
United States,2020-03-21,Too Late,The Weeknd,"1,210,807",9
United States,2020-03-21,Snowchild,The Weeknd,"1,121,427",10
United States,2020-03-22,Blinding Lights,The Weeknd,"1,724,057",1
United States,2020-03-22,The Box,Roddy Ricch,"1,532,632",2
United States,2020-03-22,In Your Eyes,The Weeknd,"1,155,329",3
United States,2020-03-22,After Hours,The Weeknd,"1,051,866",4
United States,2020-03-22,Heartless,The Weeknd,"1,025,356",5
United States,2020-03-22,Blueberry Faygo,Lil Mosey,"1,016,622",6
United States,2020-03-22,Scared To Live,The Weeknd,"912,488",7
United States,2020-03-22,Hardest To Love,The Weeknd,"900,341",8
United States,2020-03-22,Alone Again,The Weeknd,"886,682",9
United States,2020-03-22,Too Late,The Weeknd,"858,400",10
United States,2020-03-23,Blinding Lights,The Weeknd,"1,743,841",1
United States,2020-03-23,The Box,Roddy Ricch,"1,553,687",2
United States,2020-03-23,In Your Eyes,The Weeknd,"1,179,755",3
United States,2020-03-23,Blueberry Faygo,Lil Mosey,"1,068,198",4
United States,2020-03-23,After Hours,The Weeknd,"1,024,413",5
United States,2020-03-23,Heartless,The Weeknd,"1,001,263",6
United States,2020-03-23,Say So,Doja Cat,"867,338",7
United States,2020-03-23,Scared To Live,The Weeknd,"866,576",8
United States,2020-03-23,Hardest To Love,The Weeknd,"849,824",9
United States,2020-03-23,Save Your Tears,The Weeknd,"830,491",10
United States,2020-03-24,Blinding Lights,The Weeknd,"1,748,421",1
United States,2020-03-24,The Box,Roddy Ricch,"1,589,659",2
United States,2020-03-24,In Your Eyes,The Weeknd,"1,140,559",3
United States,2020-03-24,Blueberry Faygo,Lil Mosey,"1,106,301",4
United States,2020-03-24,After Hours,The Weeknd,"971,374",5
United States,2020-03-24,Say So,Doja Cat,"913,103",6
United States,2020-03-24,Heartless,The Weeknd,"902,041",7
United States,2020-03-24,WHATS POPPIN,Jack Harlow,"839,068",8
United States,2020-03-24,Intentions (feat. Quavo),Justin Bieber,"826,228",9
United States,2020-03-24,Don't Start Now,Dua Lipa,"782,724",10
United States,2020-03-25,Blinding Lights,The Weeknd,"1,671,966",1
United States,2020-03-25,The Box,Roddy Ricch,"1,581,354",2
United States,2020-03-25,Blueberry Faygo,Lil Mosey,"1,114,250",3
United States,2020-03-25,In Your Eyes,The Weeknd,"1,048,294",4
United States,2020-03-25,Say So,Doja Cat,"915,572",5
United States,2020-03-25,After Hours,The Weeknd,"887,455",6
United States,2020-03-25,WHATS POPPIN,Jack Harlow,"846,156",7
United States,2020-03-25,Intentions (feat. Quavo),Justin Bieber,"817,518",8
United States,2020-03-25,Heartless,The Weeknd,"812,914",9
United States,2020-03-25,Don't Start Now,Dua Lipa,"791,807",10
United States,2020-03-26,Blinding Lights,The Weeknd,"1,642,330",1
United States,2020-03-26,The Box,Roddy Ricch,"1,589,995",2
United States,2020-03-26,Blueberry Faygo,Lil Mosey,"1,157,617",3
United States,2020-03-26,In Your Eyes,The Weeknd,"997,224",4
United States,2020-03-26,Say So,Doja Cat,"923,594",5
United States,2020-03-26,WHATS POPPIN,Jack Harlow,"875,446",6
United States,2020-03-26,Roses - Imanbek Remix,SAINt JHN,"827,388",7
United States,2020-03-26,Don't Start Now,Dua Lipa,"821,745",8
United States,2020-03-26,After Hours,The Weeknd,"818,979",9
United States,2020-03-26,Intentions (feat. Quavo),Justin Bieber,"814,736",10
United States,2020-03-27,Turks (feat. Travis Scott),"NAV, Gunna","1,751,176",1
United States,2020-03-27,Blinding Lights,The Weeknd,"1,643,087",2
United States,2020-03-27,The Box,Roddy Ricch,"1,572,588",3
United States,2020-03-27,Blueberry Faygo,Lil Mosey,"1,236,756",4
United States,2020-03-27,Don't Start Now,Dua Lipa,"1,220,899",5
United States,2020-03-27,BELIEVE IT,"PARTYNEXTDOOR, Rihanna","1,158,510",6
United States,2020-03-27,Break My Heart,Dua Lipa,"971,615",7
United States,2020-03-27,In Your Eyes,The Weeknd,"970,338",8
United States,2020-03-27,Say So,Doja Cat,"929,097",9
United States,2020-03-27,WHATS POPPIN,Jack Harlow,"879,475",10
United States,2020-03-28,Blinding Lights,The Weeknd,"1,511,950",1
United States,2020-03-28,The Box,Roddy Ricch,"1,500,290",2
United States,2020-03-28,Turks (feat. Travis Scott),"NAV, Gunna","1,312,005",3
United States,2020-03-28,Blueberry Faygo,Lil Mosey,"1,201,268",4
United States,2020-03-28,Don't Start Now,Dua Lipa,"1,099,914",5
United States,2020-03-28,Say So,Doja Cat,"878,507",6
United States,2020-03-28,WHATS POPPIN,Jack Harlow,"824,694",7
United States,2020-03-28,In Your Eyes,The Weeknd,"820,001",8
United States,2020-03-28,Savage,Megan Thee Stallion,"813,495",9
United States,2020-03-28,Intentions (feat. Quavo),Justin Bieber,"799,303",10
United States,2020-03-29,The Box,Roddy Ricch,"1,419,538",1
United States,2020-03-29,Blinding Lights,The Weeknd,"1,406,412",2
United States,2020-03-29,Blueberry Faygo,Lil Mosey,"1,185,877",3
United States,2020-03-29,Turks (feat. Travis Scott),"NAV, Gunna","1,083,380",4
United States,2020-03-29,Don't Start Now,Dua Lipa,"996,743",5
United States,2020-03-29,Say So,Doja Cat,"834,674",6
United States,2020-03-29,WHATS POPPIN,Jack Harlow,"794,906",7
United States,2020-03-29,Savage,Megan Thee Stallion,"778,837",8
United States,2020-03-29,Roses - Imanbek Remix,SAINt JHN,"761,714",9
United States,2020-03-29,Intentions (feat. Quavo),Justin Bieber,"745,006",10
United States,2020-03-30,Blinding Lights,The Weeknd,"1,524,814",1
United States,2020-03-30,The Box,Roddy Ricch,"1,480,052",2
United States,2020-03-30,Blueberry Faygo,Lil Mosey,"1,296,388",3
United States,2020-03-30,Turks (feat. Travis Scott),"NAV, Gunna","1,057,739",4
United States,2020-03-30,Don't Start Now,Dua Lipa,"1,043,409",5
United States,2020-03-30,Say So,Doja Cat,"884,261",6
United States,2020-03-30,Roses - Imanbek Remix,SAINt JHN,"850,591",7
United States,2020-03-30,WHATS POPPIN,Jack Harlow,"850,522",8
United States,2020-03-30,Savage,Megan Thee Stallion,"816,938",9
United States,2020-03-30,In Your Eyes,The Weeknd,"808,291",10
United States,2020-03-31,Blinding Lights,The Weeknd,"1,489,645",1
United States,2020-03-31,The Box,Roddy Ricch,"1,474,997",2
United States,2020-03-31,Blueberry Faygo,Lil Mosey,"1,331,745",3
United States,2020-03-31,Don't Start Now,Dua Lipa,"1,020,138",4
United States,2020-03-31,Turks (feat. Travis Scott),"NAV, Gunna","996,453",5
United States,2020-03-31,Say So,Doja Cat,"887,500",6
United States,2020-03-31,WHATS POPPIN,Jack Harlow,"875,046",7
United States,2020-03-31,Roses - Imanbek Remix,SAINt JHN,"848,846",8
United States,2020-03-31,Savage,Megan Thee Stallion,"819,101",9
United States,2020-03-31,Intentions (feat. Quavo),Justin Bieber,"803,780",10
United Kingdom,2020-03-01,Blinding Lights,The Weeknd,"439,557",1
United Kingdom,2020-03-01,The Box,Roddy Ricch,"401,034",2
United Kingdom,2020-03-01,Roses - Imanbek Remix,SAINt JHN,"342,579",3
United Kingdom,2020-03-01,No Time To Die,Billie Eilish,"309,990",4
United Kingdom,2020-03-01,Don't Start Now,Dua Lipa,"292,161",5
United Kingdom,2020-03-01,Dance Monkey,Tones And I,"283,326",6
United Kingdom,2020-03-01,Before You Go,Lewis Capaldi,"281,170",7
United Kingdom,2020-03-01,Intentions (feat. Quavo),Justin Bieber,"265,435",8
United Kingdom,2020-03-01,Say So,Doja Cat,"260,383",9
United Kingdom,2020-03-01,Own It (feat. Ed Sheeran & Burna Boy),Stormzy,"248,172",10
United Kingdom,2020-03-02,Blinding Lights,The Weeknd,"479,611",1
United Kingdom,2020-03-02,The Box,Roddy Ricch,"419,792",2
United Kingdom,2020-03-02,Roses - Imanbek Remix,SAINt JHN,"396,587",3
United Kingdom,2020-03-02,No Time To Die,Billie Eilish,"321,690",4
United Kingdom,2020-03-02,Don't Start Now,Dua Lipa,"306,487",5
United Kingdom,2020-03-02,Intentions (feat. Quavo),Justin Bieber,"300,337",6
United Kingdom,2020-03-02,Before You Go,Lewis Capaldi,"296,899",7
United Kingdom,2020-03-02,Say So,Doja Cat,"286,182",8
United Kingdom,2020-03-02,Dance Monkey,Tones And I,"276,098",9
United Kingdom,2020-03-02,Own It (feat. Ed Sheeran & Burna Boy),Stormzy,"272,229",10
United Kingdom,2020-03-03,Blinding Lights,The Weeknd,"482,042",1
United Kingdom,2020-03-03,The Box,Roddy Ricch,"419,587",2
United Kingdom,2020-03-03,Roses - Imanbek Remix,SAINt JHN,"401,967",3
United Kingdom,2020-03-03,No Time To Die,Billie Eilish,"315,182",4
United Kingdom,2020-03-03,Don't Start Now,Dua Lipa,"312,377",5
United Kingdom,2020-03-03,Before You Go,Lewis Capaldi,"304,103",6
United Kingdom,2020-03-03,Intentions (feat. Quavo),Justin Bieber,"303,682",7
United Kingdom,2020-03-03,Say So,Doja Cat,"284,684",8
United Kingdom,2020-03-03,Dance Monkey,Tones And I,"277,627",9
United Kingdom,2020-03-03,Own It (feat. Ed Sheeran & Burna Boy),Stormzy,"274,638",10
United Kingdom,2020-03-04,Blinding Lights,The Weeknd,"468,417",1
United Kingdom,2020-03-04,The Box,Roddy Ricch,"416,911",2
United Kingdom,2020-03-04,Roses - Imanbek Remix,SAINt JHN,"399,175",3
United Kingdom,2020-03-04,Don't Start Now,Dua Lipa,"302,956",4
United Kingdom,2020-03-04,No Time To Die,Billie Eilish,"302,891",5
United Kingdom,2020-03-04,Before You Go,Lewis Capaldi,"298,460",6
United Kingdom,2020-03-04,Intentions (feat. Quavo),Justin Bieber,"296,286",7
United Kingdom,2020-03-04,Say So,Doja Cat,"279,598",8
United Kingdom,2020-03-04,Dance Monkey,Tones And I,"278,357",9
United Kingdom,2020-03-04,Own It (feat. Ed Sheeran & Burna Boy),Stormzy,"269,093",10
United Kingdom,2020-03-05,Blinding Lights,The Weeknd,"473,449",1
United Kingdom,2020-03-05,The Box,Roddy Ricch,"413,665",2
United Kingdom,2020-03-05,Roses - Imanbek Remix,SAINt JHN,"400,858",3
United Kingdom,2020-03-05,No Time To Die,Billie Eilish,"295,808",4
United Kingdom,2020-03-05,Before You Go,Lewis Capaldi,"293,009",5
United Kingdom,2020-03-05,Intentions (feat. Quavo),Justin Bieber,"286,760",6
United Kingdom,2020-03-05,Say So,Doja Cat,"278,362",7
United Kingdom,2020-03-05,Dance Monkey,Tones And I,"275,912",8
United Kingdom,2020-03-05,Don't Start Now,Dua Lipa,"275,879",9
United Kingdom,2020-03-05,Own It (feat. Ed Sheeran & Burna Boy),Stormzy,"266,495",10
United Kingdom,2020-03-06,Blinding Lights,The Weeknd,"513,868",1
United Kingdom,2020-03-06,Rain,"Aitch, AJ Tracey, Tay Keith","497,950",2
United Kingdom,2020-03-06,The Box,Roddy Ricch,"463,901",3
United Kingdom,2020-03-06,Roses - Imanbek Remix,SAINt JHN,"460,448",4
United Kingdom,2020-03-06,Intentions (feat. Quavo),Justin Bieber,"316,192",5
United Kingdom,2020-03-06,Dance Monkey,Tones And I,"312,019",6
United Kingdom,2020-03-06,Don't Start Now,Dua Lipa,"311,930",7
United Kingdom,2020-03-06,Before You Go,Lewis Capaldi,"303,601",8
United Kingdom,2020-03-06,Say So,Doja Cat,"300,902",9
United Kingdom,2020-03-06,No Time To Die,Billie Eilish,"298,848",10
United Kingdom,2020-03-07,Blinding Lights,The Weeknd,"491,388",1
United Kingdom,2020-03-07,The Box,Roddy Ricch,"458,497",2
United Kingdom,2020-03-07,Roses - Imanbek Remix,SAINt JHN,"432,967",3
United Kingdom,2020-03-07,Rain,"Aitch, AJ Tracey, Tay Keith","394,630",4
United Kingdom,2020-03-07,Dance Monkey,Tones And I,"319,354",5
United Kingdom,2020-03-07,Don't Start Now,Dua Lipa,"306,200",6
United Kingdom,2020-03-07,Intentions (feat. Quavo),Justin Bieber,"299,389",7
United Kingdom,2020-03-07,Say So,Doja Cat,"291,755",8
United Kingdom,2020-03-07,Before You Go,Lewis Capaldi,"289,329",9
United Kingdom,2020-03-07,No Time To Die,Billie Eilish,"281,495",10
United Kingdom,2020-03-08,Blinding Lights,The Weeknd,"376,983",1
United Kingdom,2020-03-08,The Box,Roddy Ricch,"365,493",2
United Kingdom,2020-03-08,Rain,"Aitch, AJ Tracey, Tay Keith","337,219",3
United Kingdom,2020-03-08,Roses - Imanbek Remix,SAINt JHN,"294,971",4
United Kingdom,2020-03-08,Dance Monkey,Tones And I,"283,771",5
United Kingdom,2020-03-08,Don't Start Now,Dua Lipa,"277,018",6
United Kingdom,2020-03-08,Say So,Doja Cat,"272,131",7
United Kingdom,2020-03-08,No Time To Die,Billie Eilish,"250,024",8
United Kingdom,2020-03-08,Someone You Loved,Lewis Capaldi,"231,337",9
United Kingdom,2020-03-08,Before You Go,Lewis Capaldi,"224,550",10
United Kingdom,2020-03-09,Blinding Lights,The Weeknd,"451,179",1
United Kingdom,2020-03-09,Rain,"Aitch, AJ Tracey, Tay Keith","437,847",2
United Kingdom,2020-03-09,Roses - Imanbek Remix,SAINt JHN,"395,937",3
United Kingdom,2020-03-09,The Box,Roddy Ricch,"394,193",4
United Kingdom,2020-03-09,Say So,Doja Cat,"278,620",5
United Kingdom,2020-03-09,Intentions (feat. Quavo),Justin Bieber,"275,282",6
United Kingdom,2020-03-09,Don't Start Now,Dua Lipa,"271,180",7
United Kingdom,2020-03-09,Dance Monkey,Tones And I,"268,402",8
United Kingdom,2020-03-09,Before You Go,Lewis Capaldi,"264,488",9
United Kingdom,2020-03-09,No Time To Die,Billie Eilish,"252,983",10
United Kingdom,2020-03-10,Blinding Lights,The Weeknd,"459,209",1
United Kingdom,2020-03-10,Rain,"Aitch, AJ Tracey, Tay Keith","425,826",2
United Kingdom,2020-03-10,Roses - Imanbek Remix,SAINt JHN,"402,688",3
United Kingdom,2020-03-10,The Box,Roddy Ricch,"400,854",4
United Kingdom,2020-03-10,Intentions (feat. Quavo),Justin Bieber,"283,483",5
United Kingdom,2020-03-10,Say So,Doja Cat,"279,610",6
United Kingdom,2020-03-10,Don't Start Now,Dua Lipa,"276,479",7
United Kingdom,2020-03-10,Dance Monkey,Tones And I,"270,360",8
United Kingdom,2020-03-10,Before You Go,Lewis Capaldi,"269,161",9
United Kingdom,2020-03-10,No Time To Die,Billie Eilish,"256,575",10
United Kingdom,2020-03-11,Blinding Lights,The Weeknd,"451,234",1
United Kingdom,2020-03-11,Rain,"Aitch, AJ Tracey, Tay Keith","409,763",2
